"","scores","predscores","tmhalfsc","opphalfsc","patt","ypa","comppct","int","ratt","ypr","sacks","sackyds","fum","fuml"
"1",4,24.75,6,13,19,6.73684210526316,0.578947368421053,2,8,1.5,2,-11,0,0
"2",6.16441400296898,24.75,10,7,25,7,0.64,0,13,3.38461538461538,1,-6,1,0
"3",4.47213595499958,17.75,13,10,11,4.27272727272727,0.636363636363636,0,15,3.46666666666667,2,-10,2,0
"4",2.64575131106459,24.75,0,10,15,5.46666666666667,0.666666666666667,0,10,2.2,0,0,1,1
"5",3.74165738677394,25.5,7,6,21,8.33333333333333,0.714285714285714,1,15,2.73333333333333,1,-7,1,1
"6",6.70820393249937,32,28,10,22,9.54545454545454,0.727272727272727,1,15,3.8,0,0,0,0
"7",4.79583152331272,21.5,17,7,16,8.625,0.75,0,19,4.36842105263158,1,-8,2,1
"8",5.29150262212918,24,14,0,24,6.45833333333333,0.666666666666667,2,15,3,0,0,1,1
"9",5,30.5,10,14,22,7.22727272727273,0.590909090909091,1,17,4.29411764705882,1,-10,0,0
"10",4.47213595499958,16.5,10,10,17,6.52941176470588,0.470588235294118,1,22,4.81818181818182,0,0,1,1
"11",5.74456264653803,23,20,14,13,6.53846153846154,0.461538461538462,0,20,6.8,0,0,1,1
"12",4.12310562561766,17.75,7,7,20,5.6,0.7,0,6,3,0,0,0,0
"13",5.56776436283002,24.25,17,20,19,5.42105263157895,0.526315789473684,2,15,5.2,0,0,1,1
"14",5.19615242270663,20.75,10,6,27,4.44444444444444,0.407407407407407,0,13,4.07692307692308,0,0,1,1
"15",3.60555127546399,17.5,10,7,8,7,0.75,1,23,4.26086956521739,0,0,0,0
"16",4.89897948556636,24.75,21,21,15,6.13333333333333,0.533333333333333,0,12,3.33333333333333,2,-20,1,0
"17",3.16227766016838,20.75,3,3,20,3.75,0.55,0,21,5.14285714285714,0,0,0,0
"18",4.69041575982343,21.75,13,17,22,8.90909090909091,0.636363636363636,0,12,5,1,-6,0,0
"19",5.09901951359278,20,16,21,21,12.1428571428571,0.571428571428571,0,11,2.54545454545455,2,-15,1,0
"20",4.79583152331272,19.75,13,10,11,5.18181818181818,0.636363636363636,0,14,10,3,-13,0,0
"21",5.56776436283002,23.75,24,24,20,9.05,0.8,1,10,10.9,1,-7,0,0
"22",3,23.5,6,7,24,6.16666666666667,0.625,0,12,5.5,0,0,1,0
"23",4.79583152331272,19,13,13,12,5.33333333333333,0.666666666666667,0,24,5.5,1,-10,0,0
"24",3.16227766016838,26,3,21,22,7.18181818181818,0.590909090909091,1,10,1.5,2,-12,3,1
"25",5.8309518948453,26,20,0,23,8.78260869565217,0.782608695652174,0,16,4.6875,1,-9,0,0
"26",2.64575131106459,23,7,10,20,6.45,0.65,0,11,4,1,-11,0,0
"27",4.79583152331272,16.75,3,13,16,5.0625,0.4375,0,9,2.22222222222222,1,-10,0,0
"28",5.09901951359278,25,13,10,18,4.83333333333333,0.555555555555556,0,16,5.75,0,0,0,0
"29",5.8309518948453,23.25,24,7,24,8.79166666666667,0.625,0,14,4,1,-3,1,0
"30",4.79583152331272,20,3,3,21,7.28571428571429,0.619047619047619,0,10,1.9,2,-17,1,1
"31",4.35889894354067,17.5,13,7,20,6.9,0.6,0,12,4.08333333333333,1,-7,1,0
"32",4.12310562561766,18.25,14,23,17,7.23529411764706,0.647058823529412,0,17,4.29411764705882,1,-5,2,2
"33",0,19.75,0,14,7,1.28571428571429,0.714285714285714,1,6,1.83333333333333,0,0,0,0
"34",4.58257569495584,28.5,0,7,19,6.94736842105263,0.684210526315789,0,12,6.5,2,-18,0,0
"35",6.92820323027551,26.25,21,21,17,5.35294117647059,0.647058823529412,0,7,11.1428571428571,2,-12,1,0
"36",4.12310562561766,20.5,7,10,15,5.8,0.6,0,5,4.8,1,-7,0,0
"37",5.3851648071345,25.5,20,6,16,12.75,0.5,1,16,5.375,2,-4,1,1
"38",5.19615242270663,23.5,17,7,14,8.35714285714286,0.642857142857143,0,16,3.3125,1,-3,0,0
"39",4.89897948556636,27.25,17,3,19,5.47368421052632,0.526315789473684,0,11,4.90909090909091,0,0,0,0
"40",5.47722557505166,25.75,21,14,18,8.55555555555556,0.777777777777778,0,15,3.06666666666667,0,0,1,1
"41",4.47213595499958,21.75,2,10,14,7.85714285714286,0.785714285714286,0,17,1.47058823529412,2,-6,3,1
"42",4.47213595499958,16.5,13,21,12,8.08333333333333,0.583333333333333,0,12,4.25,2,-20,2,0
"43",6.6332495807108,26.75,31,7,15,14.0666666666667,0.733333333333333,0,21,6.14285714285714,0,0,0,0
"44",3.16227766016838,20.25,10,35,17,5.41176470588235,0.352941176470588,1,13,5.61538461538461,2,-12,1,1
"45",6.40312423743285,23.25,20,0,23,8.34782608695652,0.608695652173913,0,19,3.63157894736842,1,-5,0,0
"46",3.16227766016838,15.25,3,16,17,8.64705882352941,0.647058823529412,0,20,3.75,1,-13,3,3
"47",3,20.25,9,21,19,5.26315789473684,0.578947368421053,0,9,4,0,0,1,1
"48",5.56776436283002,16.75,10,13,10,10.6,0.8,0,14,4.42857142857143,0,0,0,0
"49",4.58257569495584,24.5,14,7,17,7,0.705882352941177,0,12,2.75,0,0,2,0
"50",5.74456264653803,24.25,14,3,15,8.06666666666667,0.666666666666667,0,11,4.63636363636364,2,-11,0,0
"51",3.60555127546399,13.25,10,6,13,11.3076923076923,0.769230769230769,2,13,4.69230769230769,1,-10,0,0
"52",5.19615242270663,26,17,7,20,11.95,0.6,0,17,3.41176470588235,1,-8,1,1
"53",1.73205080756888,24.5,3,17,12,9,0.583333333333333,0,4,2,3,-24,1,1
"54",2.44948974278318,21.5,0,3,14,6.35714285714286,0.642857142857143,0,12,2.25,1,-6,1,1
"55",3,22,2,7,25,6.16,0.64,1,18,4.66666666666667,0,0,0,0
"56",6.70820393249937,20.5,31,3,17,10.7647058823529,0.882352941176471,0,21,5.19047619047619,0,0,0,0
"57",6.08276253029822,26.5,17,7,17,10.8823529411765,0.764705882352941,0,8,3.375,0,0,2,2
"58",5.8309518948453,20.75,24,10,10,6.2,0.7,0,23,5.21739130434783,1,-7,1,1
"59",0,14,0,24,14,4.85714285714286,0.5,2,9,7.66666666666667,1,-5,1,1
"60",2.44948974278318,15.25,3,21,13,7.30769230769231,0.461538461538462,1,11,4,2,-13,0,0
"61",2.64575131106459,14.5,7,21,15,6.33333333333333,0.4,2,18,4,1,-5,0,0
"62",4.12310562561766,14.5,10,27,19,5.26315789473684,0.631578947368421,1,12,2.91666666666667,2,-9,2,1
"63",4.58257569495584,25.5,7,28,21,5.23809523809524,0.619047619047619,3,8,6.875,0,0,1,1
"64",5.47722557505166,22.75,6,0,16,4.375,0.6875,0,14,2.57142857142857,1,-2,0,0
"65",3.16227766016838,19,10,7,12,4.08333333333333,0.666666666666667,0,13,6.30769230769231,2,-10,0,0
"66",5.47722557505166,26.75,16,0,17,6.47058823529412,0.588235294117647,0,17,3.76470588235294,2,-14,1,0
"67",6.16441400296898,27.75,21,10,24,6.45833333333333,0.5,0,14,5.5,1,-4,1,0
"68",5.09901951359278,25,3,17,11,3.45454545454545,0.454545454545455,0,11,2.63636363636364,4,-20,1,0
"69",4.24264068711928,29,9,14,24,7.29166666666667,0.625,0,10,2.1,1,-5,3,1
"70",4.89897948556636,12.5,21,10,15,12.6,0.8,1,17,3.82352941176471,0,0,0,0
"71",4.58257569495584,23.75,7,31,17,10.2941176470588,0.764705882352941,0,6,4.33333333333333,1,-10,0,0
"72",4.47213595499958,29,13,3,40,6.05,0.65,1,10,2.2,1,-7,0,0
"73",4.89897948556636,24.25,14,6,12,13.9166666666667,0.916666666666667,0,20,5.35,1,-11,1,1
"74",5.19615242270663,28.5,16,10,29,7.72413793103448,0.620689655172414,1,11,4.81818181818182,2,-9,0,0
"75",5.47722557505166,32.25,6,17,23,6.08695652173913,0.652173913043478,1,9,2.66666666666667,1,-6,2,1
"76",4.47213595499958,26.25,7,7,17,7.58823529411765,0.882352941176471,0,14,3.78571428571429,3,-12,2,1
"77",5.65685424949238,26,13,17,25,6.6,0.84,1,8,2,0,0,2,1
"78",6.16441400296898,17,17,21,16,7.9375,0.5,1,15,3.06666666666667,1,-7,1,0
"79",3.16227766016838,19.25,3,7,21,7.76190476190476,0.761904761904762,1,11,2.36363636363636,2,-6,0,0
"80",3.16227766016838,23.25,7,3,12,6,0.666666666666667,1,8,4.875,2,-12,0,0
"81",5.29150262212918,21.25,21,10,14,9.78571428571429,0.785714285714286,0,19,4.52631578947368,0,0,1,0
"82",5.91607978309962,25,14,24,26,6.76923076923077,0.615384615384615,0,10,4.6,1,-11,0,0
"83",5,26.75,19,6,18,5,0.611111111111111,0,17,5.47058823529412,0,0,0,0
"84",4.69041575982343,23.75,13,21,14,6.57142857142857,0.428571428571429,1,11,4.36363636363636,0,0,0,0
"85",3.16227766016838,19.25,10,13,19,3.36842105263158,0.421052631578947,0,15,6.73333333333333,1,-13,0,0
"86",3.46410161513775,24,9,6,21,5.33333333333333,0.619047619047619,0,9,6.11111111111111,4,-28,0,0
"87",5.56776436283002,22.75,14,6,12,8.16666666666667,0.75,0,14,4.57142857142857,1,-12,0,0
"88",4.79583152331272,18.25,14,14,12,9.83333333333333,0.75,1,18,5.72222222222222,2,-4,1,0
"89",6.40312423743285,24.25,17,14,16,9.8125,0.6875,1,14,5.42857142857143,0,0,1,0
"90",5.19615242270663,16.5,14,17,18,7.55555555555556,0.5,0,13,4.46153846153846,0,0,0,0
"91",0,14,0,0,12,5.25,0.5,0,12,3.91666666666667,2,-12,0,0
"92",4.12310562561766,22.75,3,14,17,3.76470588235294,0.411764705882353,0,15,4.93333333333333,3,-19,0,0
"93",3.87298334620742,21.5,12,14,18,5,0.611111111111111,0,14,4.14285714285714,0,0,1,1
"94",4.47213595499958,21.75,9,10,20,3.45,0.55,0,13,8.38461538461539,0,0,0,0
"95",2.64575131106459,26,0,3,12,5.16666666666667,0.5,0,21,5.09523809523809,0,0,1,1
"96",5.47722557505166,24,23,3,31,8.83870967741935,0.709677419354839,0,14,6.28571428571429,0,0,1,0
"97",5.91607978309962,29,21,0,16,8,0.875,0,18,5.16666666666667,2,-19,0,0
"98",4.47213595499958,13.75,7,14,14,5.71428571428571,0.642857142857143,0,8,4.5,0,0,1,1
"99",2.64575131106459,20.25,7,17,13,4.46153846153846,0.384615384615385,1,17,4.82352941176471,2,-16,0,0
"100",4.12310562561766,25.75,14,14,20,7,0.75,0,9,4.11111111111111,4,-21,0,0
"101",5.09901951359278,19.5,16,0,19,8.36842105263158,0.631578947368421,0,18,3.61111111111111,1,-10,0,0
"102",4,25.75,13,0,15,3.46666666666667,0.533333333333333,0,21,6.23809523809524,3,-14,1,0
"103",4.12310562561766,22.5,14,3,10,7.3,0.7,0,16,3.5,2,-9,1,1
"104",5.19615242270663,25.25,16,14,19,6.63157894736842,0.631578947368421,0,14,5.5,1,-1,0,0
"105",4.12310562561766,19.5,10,14,26,6.23076923076923,0.615384615384615,1,15,3.93333333333333,2,-8,0,0
"106",6.16441400296898,29,24,10,13,17.6153846153846,0.846153846153846,0,11,5,0,0,0,0
"107",3.60555127546399,16.75,10,16,11,6.36363636363636,0.545454545454545,0,15,6.6,1,-8,3,2
"108",5.47722557505166,23,21,10,20,10,0.75,0,9,5.77777777777778,0,0,1,1
"109",4.12310562561766,25,10,3,11,11.9090909090909,0.454545454545455,0,14,2.14285714285714,1,-6,3,1
"110",4.79583152331272,14.5,7,13,20,7.95,0.6,0,16,4,2,-8,1,1
"111",4.79583152331272,23,20,7,19,10.4736842105263,0.631578947368421,0,15,3.73333333333333,2,-17,0,0
"112",3.60555127546399,16.5,6,14,17,2.82352941176471,0.411764705882353,0,17,3.70588235294118,1,-3,1,0
"113",4.69041575982343,20.75,10,14,25,8.2,0.76,1,8,4.125,1,-7,1,0
"114",5.56776436283002,22,14,10,13,6.92307692307692,0.461538461538462,0,10,4.8,0,0,2,1
"115",4.89897948556636,26,10,6,13,8.61538461538461,0.615384615384615,1,12,7.41666666666667,0,0,0,0
"116",4.47213595499958,20.25,14,14,19,4.78947368421053,0.631578947368421,0,16,4.4375,3,-21,3,1
"117",5.19615242270663,23.5,17,0,24,6.125,0.666666666666667,1,13,4.23076923076923,1,-7,1,1
"118",3.60555127546399,12.25,13,3,14,5.78571428571429,0.357142857142857,0,18,5.66666666666667,1,-6,0,0
"119",4.79583152331272,20,9,16,17,7.23529411764706,0.647058823529412,0,12,6,1,0,0,0
"120",3.74165738677394,19,7,13,17,5.88235294117647,0.588235294117647,1,6,2.83333333333333,1,-2,0,0
"121",4.12310562561766,26,3,10,11,5.90909090909091,0.545454545454545,0,18,4.33333333333333,1,-10,1,1
"122",5.8309518948453,26,24,7,28,12,0.857142857142857,0,13,2.15384615384615,0,0,0,0
"123",5.29150262212918,25,21,7,27,5.7037037037037,0.555555555555556,1,12,4.5,0,0,0,0
"124",3.16227766016838,17.75,3,10,23,6.30434782608696,0.782608695652174,0,16,3.0625,4,-19,2,0
"125",3.60555127546399,17.5,10,17,18,8.5,0.555555555555556,0,17,2.70588235294118,2,-13,3,0
"126",1.73205080756888,16.5,0,19,9,2.11111111111111,0.333333333333333,1,8,0.875,2,-10,2,0
"127",5.56776436283002,20.25,17,21,16,6.0625,0.75,0,20,5.05,1,-5,1,0
"128",4.12310562561766,30.5,3,17,19,6.68421052631579,0.631578947368421,1,8,6.125,2,-13,1,1
"129",5.56776436283002,25,14,7,15,7.46666666666667,0.8,0,12,7.5,0,0,0,0
"130",3.16227766016838,17,3,14,10,7.2,0.8,1,15,5.6,2,-9,1,0
"131",4.35889894354067,25.5,6,13,14,6.21428571428571,0.5,0,13,4.23076923076923,1,-5,0,0
"132",4.89897948556636,16.5,0,17,12,5.33333333333333,0.5,1,15,3,2,-15,0,0
"133",2.64575131106459,21.25,7,3,15,10.4,0.666666666666667,2,18,2.77777777777778,2,-11,1,0
"134",5.19615242270663,18.25,14,13,20,6.5,0.65,1,10,4.6,1,-4,0,0
"135",2.64575131106459,22.75,7,3,21,5.71428571428571,0.523809523809524,1,21,5.57142857142857,1,-4,2,1
"136",3.60555127546399,14.75,10,6,14,5.92857142857143,0.714285714285714,0,14,4.14285714285714,1,-5,2,1
"137",3.46410161513775,20.25,0,24,11,6.09090909090909,0.363636363636364,0,6,4.66666666666667,3,-17,1,0
"138",5.56776436283002,24,10,0,22,6.59090909090909,0.454545454545455,0,14,4.92857142857143,2,-9,2,0
"139",4.12310562561766,26.25,3,3,9,2.11111111111111,0.444444444444444,1,14,3.07142857142857,1,-9,0,0
"140",4.47213595499958,24.5,3,27,23,3.56521739130435,0.478260869565217,1,10,4.1,0,0,1,1
"141",4.47213595499958,27.5,6,3,26,5.96153846153846,0.615384615384615,0,7,2.42857142857143,1,-4,0,0
"142",2.64575131106459,23.5,0,26,14,5.92857142857143,0.571428571428571,2,8,2,0,0,0,0
"143",4.89897948556636,24,10,10,24,7.375,0.541666666666667,0,13,3.92307692307692,1,-1,0,0
"144",4.79583152331272,20,10,13,11,7.81818181818182,0.727272727272727,1,13,4.46153846153846,0,0,0,0
"145",5.8309518948453,27.25,14,13,18,8.61111111111111,0.611111111111111,0,10,5.4,0,0,0,0
"146",6.6332495807108,28,31,0,23,11.7826086956522,0.826086956521739,0,15,4.8,0,0,0,0
"147",6.08276253029822,21.75,27,0,12,4.5,0.583333333333333,0,34,5.76470588235294,0,0,1,1
"148",4.79583152331272,18,13,14,23,7.95652173913043,0.608695652173913,0,10,2.7,0,0,0,0
"149",2.44948974278318,16.25,3,0,16,3.375,0.375,0,15,3.4,4,-21,1,0
"150",3.16227766016838,19.25,3,10,12,2.58333333333333,0.416666666666667,0,14,1.92857142857143,1,-6,1,0
"151",3.74165738677394,27.25,7,9,21,7.04761904761905,0.714285714285714,0,3,3,1,-8,1,0
"152",3.16227766016838,18,3,10,10,3.5,0.6,0,9,4,2,-14,0,0
"153",4.35889894354067,25.75,13,14,19,13.8421052631579,0.684210526315789,1,11,2.90909090909091,1,-1,2,2
"154",5.8309518948453,23.5,13,10,12,7.16666666666667,0.5,1,10,4,2,-9,0,0
"155",4.89897948556636,22.25,7,7,10,9.1,0.7,0,13,4.15384615384615,1,-5,0,0
"156",6.16441400296898,25.25,24,3,24,7.41666666666667,0.625,0,10,7,0,0,0,0
"157",4.47213595499958,22.5,3,13,10,2.4,0.5,1,10,4.2,2,-17,1,0
"158",5.56776436283002,17,14,6,8,8.625,0.75,1,8,1.625,0,0,0,0
"159",3,18.75,6,7,7,3.28571428571429,0.571428571428571,0,12,5.16666666666667,0,0,2,1
"160",6.40312423743285,25.25,24,7,18,7.05555555555556,0.722222222222222,0,20,6.8,2,-4,1,1
"161",2.64575131106459,20.75,7,14,10,8.5,0.4,0,16,5.0625,1,-5,0,0
"162",3.87298334620742,18.25,6,0,19,4.68421052631579,0.526315789473684,0,15,3.6,0,0,0,0
"163",3.74165738677394,20.5,14,10,21,8.90476190476191,0.523809523809524,1,19,3,0,0,1,1
"164",4.47213595499958,24.25,14,20,20,5.85,0.65,2,12,2.75,0,0,0,0
"165",5.56776436283002,22.25,17,0,19,8.36842105263158,0.684210526315789,0,16,2.875,0,0,1,0
"166",5.8309518948453,28,13,7,16,6.875,0.5,0,14,3.64285714285714,0,0,0,0
"167",6.16441400296898,26.25,24,0,18,8.55555555555556,0.722222222222222,0,23,5.21739130434783,0,0,1,0
"168",3.16227766016838,23.5,0,7,19,6.57894736842105,0.684210526315789,1,14,4.5,1,-9,0,0
"169",6.16441400296898,19,21,6,22,10.0909090909091,0.727272727272727,2,16,5.75,1,-8,1,1
"170",4.89897948556636,24.5,14,10,15,8.4,0.866666666666667,0,8,6.875,0,0,0,0
"171",2.64575131106459,16.75,0,10,5,2.8,0.2,1,13,3.38461538461538,1,-8,2,2
"172",3.60555127546399,25,3,10,11,6,0.636363636363636,0,10,6.4,2,-14,0,0
"173",4.79583152331272,19.25,10,14,16,6.9375,0.6875,0,12,3.25,2,-11,1,0
"174",4.89897948556636,28,15,10,16,6.625,0.75,2,15,4.53333333333333,1,-8,0,0
"175",6.16441400296898,28.75,17,16,12,10.75,0.833333333333333,0,10,8.4,0,0,1,1
"176",3.16227766016838,23.25,10,10,20,9.4,0.85,2,10,3.6,2,-22,0,0
"177",3.60555127546399,15,6,28,15,6.26666666666667,0.6,0,13,3.53846153846154,1,0,2,1
"178",4,24.75,10,14,24,5.66666666666667,0.541666666666667,1,16,2.875,1,-5,0,0
"179",4.79583152331272,17.25,13,10,21,7.33333333333333,0.666666666666667,1,14,3.21428571428571,1,-5,1,0
"180",5.29150262212918,30.25,21,14,9,14.5555555555556,0.888888888888889,0,8,3.75,1,-7,1,1
"181",5.56776436283002,19.5,14,14,11,6.63636363636364,0.818181818181818,0,18,6.27777777777778,0,0,0,0
"182",4,28.25,10,7,25,6.92,0.76,0,16,4.6875,2,-13,3,2
"183",4.12310562561766,23.75,3,0,14,4.5,0.5,0,11,4.27272727272727,2,-15,1,1
"184",4.89897948556636,20.25,14,14,17,9.05882352941176,0.705882352941177,0,15,3.86666666666667,4,-32,2,1
"185",3.74165738677394,18.5,7,10,6,10.5,0.666666666666667,0,12,3.08333333333333,2,-15,1,0
"186",6.40312423743285,18.5,28,7,10,13.8,0.8,0,17,7.05882352941176,0,0,1,1
"187",4.47213595499958,19,10,3,20,7.55,0.6,1,9,3.55555555555556,1,-6,0,0
"188",5.47722557505166,19.25,10,13,17,5.76470588235294,0.529411764705882,1,12,1.33333333333333,3,-22,1,0
"189",5.56776436283002,23.75,17,7,16,9.0625,0.5,0,18,4,1,-14,0,0
"190",5.09901951359278,22,13,13,12,7.66666666666667,0.666666666666667,0,12,6,2,-15,2,0
"191",2.44948974278318,18,3,17,6,3.33333333333333,0.5,1,20,3.75,2,-11,3,0
"192",3.16227766016838,19.25,7,6,15,9.26666666666667,0.733333333333333,0,8,1.75,2,-15,1,1
"193",5.19615242270663,25,10,17,18,9,0.722222222222222,1,9,5.55555555555556,5,-29,0,0
"194",6.6332495807108,22.75,24,6,24,6.45833333333333,0.666666666666667,0,10,4.2,1,-5,0,0
"195",3.16227766016838,25.75,3,24,17,4.05882352941176,0.470588235294118,1,9,1.33333333333333,1,-3,1,0
"196",4.35889894354067,27,6,3,14,7.92857142857143,0.714285714285714,0,18,3.11111111111111,0,0,0,0
"197",4.89897948556636,20.75,10,17,16,8.6875,0.6875,1,15,2.06666666666667,0,0,1,1
"198",4.47213595499958,22,13,14,18,10.4444444444444,0.388888888888889,0,9,2.22222222222222,2,-14,0,0
"199",4.47213595499958,19.75,10,7,18,5.5,0.333333333333333,0,14,4.28571428571429,0,0,2,1
"200",5.91607978309962,25.25,7,14,10,7.3,0.8,0,11,4.72727272727273,1,-10,0,0
"201",4.89897948556636,22.75,7,14,7,6.71428571428571,0.857142857142857,0,10,3.8,2,-21,1,1
"202",5.29150262212918,27.75,14,10,17,6.94117647058824,0.705882352941177,0,12,5.41666666666667,2,-10,1,1
"203",5.56776436283002,22.25,21,7,20,8.45,0.8,1,13,6.61538461538461,1,-6,0,0
"204",5.29150262212918,25.75,7,3,11,7.27272727272727,0.636363636363636,1,17,4.11764705882353,0,0,0,0
"205",4.47213595499958,18.25,17,3,24,7.16666666666667,0.625,0,12,4.16666666666667,3,-15,0,0
"206",2.44948974278318,19.25,0,17,21,4.85714285714286,0.523809523809524,0,9,2.33333333333333,0,0,1,0
"207",6.2449979983984,23.25,24,3,16,11.8125,0.8125,0,17,6.47058823529412,0,0,0,0
"208",4.79583152331272,16.5,10,10,15,7.26666666666667,0.733333333333333,0,17,2.52941176470588,1,-5,1,1
"209",3.74165738677394,21.5,14,10,17,5.94117647058824,0.705882352941177,0,6,1,3,-23,0,0
"210",5.29150262212918,23.5,14,17,22,10.3181818181818,0.590909090909091,2,9,4.55555555555556,0,0,1,0
"211",6.48074069840786,24,14,13,6,8.5,0.5,0,19,7.68421052631579,1,-3,1,0
"212",4.69041575982343,18.75,16,17,20,7.65,0.6,0,11,2,0,0,1,1
"213",4.47213595499958,24,3,13,22,5.59090909090909,0.636363636363636,1,12,2,0,0,3,3
"214",5.91607978309962,24.5,20,24,11,4.45454545454545,0.636363636363636,0,10,3.6,1,-10,1,1
"215",3.74165738677394,22.5,14,12,16,6.5,0.5625,0,17,4.70588235294118,0,0,0,0
"216",5.29150262212918,25.25,7,7,13,7.53846153846154,0.615384615384615,0,7,1.57142857142857,0,0,0,0
"217",4.47213595499958,23.25,3,3,22,5.18181818181818,0.636363636363636,1,6,2.5,1,-10,0,0
"218",5.74456264653803,21.25,10,0,15,7.46666666666667,0.666666666666667,0,20,3.35,2,-4,1,0
"219",4.89897948556636,22,3,0,9,4.11111111111111,0.444444444444444,0,16,5.1875,0,0,0,0
"220",5.47722557505166,28.25,17,3,20,4.85,0.6,0,14,5.35714285714286,1,-9,0,0
"221",5.19615242270663,27.25,17,14,21,7.19047619047619,0.714285714285714,0,19,3.94736842105263,0,0,0,0
"222",5.09901951359278,23,13,10,11,10.8181818181818,0.727272727272727,0,17,4.29411764705882,3,-17,1,0
"223",4.35889894354067,19.25,7,7,21,4.90476190476191,0.571428571428571,0,8,1.375,0,0,0,0
"224",5.8309518948453,19.75,17,7,14,7.57142857142857,0.642857142857143,0,18,5.16666666666667,0,0,1,1
"225",4.79583152331272,23.25,20,14,11,5.72727272727273,0.454545454545455,0,21,5.19047619047619,0,0,0,0
"226",5.09901951359278,25,16,17,12,10.25,0.5,0,13,8.23076923076923,1,-10,1,0
"227",2.64575131106459,16.5,0,35,19,3.36842105263158,0.473684210526316,2,8,2.125,0,0,2,1
"228",4.58257569495584,18,7,20,15,5.06666666666667,0.533333333333333,1,12,3.66666666666667,0,0,1,1
"229",5.09901951359278,22.5,10,0,28,5.71428571428571,0.714285714285714,0,14,2.07142857142857,1,-10,1,0
"230",5.19615242270663,20.25,14,10,20,7.45,0.65,1,16,4.625,0,0,0,0
"231",5.3851648071345,22,10,10,19,8.26315789473684,0.578947368421053,1,13,1.23076923076923,1,-7,0,0
"232",5.09901951359278,24.75,3,10,19,4.73684210526316,0.368421052631579,0,12,5.75,3,-25,0,0
"233",5.29150262212918,20,14,45,16,12.875,0.5625,2,8,2.625,1,-13,1,0
"234",0,21,0,6,13,6,0.461538461538462,2,7,3,2,-6,1,0
"235",3.60555127546399,11.75,3,17,11,3.27272727272727,0.545454545454545,0,11,6.27272727272727,2,-12,1,0
"236",5.91607978309962,25.75,7,10,12,6.16666666666667,0.833333333333333,0,8,2.875,0,0,2,1
"237",1.73205080756888,21,3,17,17,5.64705882352941,0.470588235294118,1,14,5.14285714285714,1,-1,1,1
"238",5.56776436283002,27.25,21,14,15,8.73333333333333,0.866666666666667,0,12,3.91666666666667,0,0,1,0
"239",5.47722557505166,26.25,13,7,16,7.1875,0.625,0,13,2.92307692307692,1,-6,0,0
"240",5.91607978309962,24,21,3,19,8,0.631578947368421,0,17,4.52941176470588,1,-1,0,0
"241",0,22.5,0,7,8,5,0.625,0,11,2.81818181818182,2,-7,1,1
"242",4.12310562561766,20,10,16,17,6.82352941176471,0.647058823529412,0,7,4.14285714285714,0,0,0,0
"243",5.91607978309962,20.5,21,8,17,9.76470588235294,0.588235294117647,1,11,4.27272727272727,1,-8,0,0
"244",4.89897948556636,21.5,17,10,22,5.72727272727273,0.681818181818182,0,16,4.3125,0,0,0,0
"245",5.09901951359278,26.5,3,7,17,6.76470588235294,0.588235294117647,0,16,4.3125,1,-6,0,0
"246",4.47213595499958,25,10,3,13,8.61538461538461,0.769230769230769,0,14,4.07142857142857,2,-20,0,0
"247",4.12310562561766,24.5,17,3,21,9.61904761904762,0.666666666666667,1,10,3.2,3,-26,1,0
"248",5.56776436283002,19.75,21,13,10,13.2,0.7,0,9,8.55555555555556,4,-29,0,0
"249",4.89897948556636,22.5,21,13,19,7.84210526315789,0.631578947368421,0,13,6.53846153846154,0,0,1,1
"250",5.74456264653803,24,13,26,18,6.22222222222222,0.5,0,11,8.72727272727273,1,-4,1,1
"251",4.47213595499958,25.75,14,0,25,5.48,0.76,0,16,5.3125,1,-13,1,0
"252",3.74165738677394,26.5,14,16,27,7.2962962962963,0.666666666666667,2,9,1.11111111111111,0,0,0,0
"253",4.89897948556636,25.75,6,17,11,9.18181818181818,0.727272727272727,0,9,7.77777777777778,0,0,1,1
"254",4.12310562561766,20.5,14,13,10,11.3,0.7,1,7,1.14285714285714,0,0,1,1
"255",3.60555127546399,20.75,7,7,19,7.47368421052632,0.684210526315789,0,11,2,2,-14,1,0
"256",2.44948974278318,20,6,21,17,6.23529411764706,0.470588235294118,0,8,1.25,0,0,1,1
"257",5.8309518948453,28.75,20,10,22,8.18181818181818,0.681818181818182,0,16,4.4375,1,-1,1,0
"258",5.47722557505166,19.25,6,13,17,6.05882352941176,0.647058823529412,0,13,3.23076923076923,2,-18,1,0
"259",4.47213595499958,19,17,14,14,10.2142857142857,0.642857142857143,0,16,6.875,0,0,0,0
"260",5.8309518948453,25,14,13,20,7.8,0.6,0,11,4.18181818181818,2,-12,0,0
"261",3.16227766016838,24.75,3,3,16,6.25,0.5,2,18,3.72222222222222,1,-7,0,0
"262",5.56776436283002,25.25,21,0,11,8.90909090909091,0.818181818181818,1,20,7,0,0,0,0
"263",3.60555127546399,15.75,3,21,18,6.66666666666667,0.611111111111111,1,6,1.83333333333333,2,-8,0,0
"264",5.56776436283002,22.5,3,14,17,7.11764705882353,0.588235294117647,1,11,3.18181818181818,1,-5,0,0
"265",4.89897948556636,20.25,14,14,15,3.8,0.666666666666667,0,15,5.66666666666667,0,0,0,0
"266",6.70820393249937,24.25,24,3,16,9.5,0.625,0,12,4.25,3,-22,0,0
"267",3.16227766016838,16.75,0,17,6,2.33333333333333,0.666666666666667,0,11,3.45454545454545,4,-19,1,1
